App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated,Current Ver,Android Ver
Video Editor,FAMILY,4.1,159619,23.0,5000000.0,Free,0.0,Everyone,"July 17, 2018",6.14.091,4.3 and up
Real Racing 3,FAMILY,4.5,354384,71.0,10000000.0,Free,0.0,Everyone,"July 2, 2018",6.4.0,4.1 and up
Card Wars - Adventure Time,FAMILY,4.3,129603,23.0,1000000.0,Paid,2.99,Everyone 10+,"February 11, 2016",1.11.0,2.3.3 and up
Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12.0,100000.0,Paid,9.0,Everyone,"July 16, 2018",2.0.7,4.0 and up
iBP Blood Pressure,MEDICAL,4.4,578,0.6875,10000.0,Paid,0.99,Everyone,"November 30, 2014",7.0.1,2.2 and up
Pedi STAT,MEDICAL,4.6,129,2.9,10000.0,Paid,5.49,Everyone,"April 6, 2018",3.0.1.0,4.1 and up
ASCCP Mobile,MEDICAL,4.5,63,25.0,10000.0,Paid,9.99,Everyone,"October 3, 2016",2.1.1,2.2 and up
Paramedic Protocol Provider,MEDICAL,4.5,171,20.0,10000.0,Paid,10.0,Everyone 10+,"September 21, 2017",1.8.3,4.1 and up
MommyMeds,MEDICAL,3.2,45,21.0,5000.0,Paid,3.99,Everyone,"November 15, 2017",2.0.1,6.0 and up
Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4,5000.0,Paid,5.99,Everyone,"May 31, 2018",6.5.0,5.0 and up
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2921,25.0,100000.0,Paid,24.99,Everyone,"May 25, 2018",2018.5.47,5.0 and up
Vargo Anesthesia Mega App,MEDICAL,4.6,92,32.0,1000.0,Paid,79.99,Everyone,"June 18, 2018",19.0,4.0.3 and up
EMT Review Plus,MEDICAL,4.5,199,1.8,10000.0,Paid,11.99,Everyone,"June 27, 2018",3.0.5,4.4W and up
Muscle Trigger Point Anatomy,MEDICAL,4.4,1361,33.0,50000.0,Paid,2.99,Everyone,"July 17, 2018",2.4.4,4.0.3 and up
2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8,1000.0,Paid,16.99,Everyone,"January 27, 2017",1.0.5,4.0.3 and up
ASRA Coags,MEDICAL,4.4,15,5.8,1000.0,Paid,3.99,Everyone,"August 1, 2018",2.1,4.1 and up
IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5,10000.0,Paid,2.99,Everyone,"April 25, 2018",1.17.0,4.0 and up
Diabetes & Diet Tracker,MEDICAL,4.6,395,19.0,1000.0,Paid,9.99,Everyone,"July 16, 2018",6.5.1,5.0 and up
Block Buddy,MEDICAL,4.0,15,5.0,1000.0,Paid,14.99,Everyone,"August 1, 2018",7.6.14,4.0 and up
Super Hearing Secret Voices Recorder PRO,MEDICAL,5.0,3,23.0,100.0,Paid,2.99,Everyone,"April 20, 2018",1.0,4.1 and up
EMT Study - NREMT Test Prep,MEDICAL,4.3,35,0.841796875,5000.0,Paid,3.99,Everyone,"December 3, 2014",1.1,4.0.3 and up
Calcium Pro,MEDICAL,3.4,77,9.9,5000.0,Paid,2.99,Everyone,"April 18, 2017",1.6.2,4.0.3 and up
EMT PASS,MEDICAL,3.4,51,2.4,1000.0,Paid,29.99,Everyone,"October 22, 2014",2.0.2,4.0 and up
Pocket Lab Values,MEDICAL,4.3,214,0.8779296875,10000.0,Paid,2.99,Everyone,"November 22, 2012",2.5,2.1 and up
Medical terms (OFFLINE),MEDICAL,4.4,104,38.0,1000.0,Paid,2.99,Teen,"May 24, 2018",3.2.0,4.1 and up
"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.4,8,6.5,100.0,Paid,12.99,Everyone,"July 25, 2018",7,3.0 and up
ERres- Emergency Medicine,MEDICAL,4.2,45,14.0,1000.0,Paid,4.99,Everyone,"August 18, 2015",6.0,4.0 and up
FHR 5-Tier 2.0,MEDICAL,5.0,2,1.2,500.0,Paid,2.99,Everyone,"December 16, 2015",1.0,4.0 and up
AnatomyMapp,MEDICAL,4.1,80,48.0,5000.0,Paid,14.99,Everyone,"November 5, 2013",1.0,3.0 and up
OptoDrum,MEDICAL,3.9,10,0.369140625,1000.0,Paid,5.99,Everyone,"May 26, 2015",1.0,3.0 and up
"Migraine, Headache Diary HeadApp Pro",MEDICAL,4.6,156,22.0,500.0,Paid,3.49,Everyone,"March 14, 2018",1.10.0.user.pro.release,4.4 and up
Blood Pressure Companion,MEDICAL,4.2,178,4.8,1000.0,Paid,0.99,Everyone,"July 22, 2018",4.1.5 (Steglitz),4.1 and up
"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25.0,10000.0,Paid,24.99,Everyone,"August 11, 2017",7.1.17,4.4 and up
CCHT PREP,MEDICAL,3.6,25,0.259765625,1000.0,Paid,10.99,Everyone,"December 8, 2016",1.2,2.1 and up
Paramedic Meds,MEDICAL,4.5,163,0.3662109375,10000.0,Paid,1.99,Everyone,"August 3, 2015",3.4.3,1.6 and up
OmniMedix Medical Calculator,MEDICAL,4.7,25,1.2,1000.0,Paid,4.99,Everyone,"June 11, 2016",3.1.6,3.0 and up
Lab Values + Medical Reference,MEDICAL,4.5,133,2.8,10000.0,Paid,2.99,Everyone,"August 2, 2014",3.0,2.3 and up
Recognise Foot,MEDICAL,4.2,9,95.0,1000.0,Paid,7.49,Everyone,"September 14, 2017",1.0.3,4.1 and up
Anti Mosquito simulation,MEDICAL,4.2,74,2.6,1000.0,Paid,1.5,Everyone,"September 6, 2014",1.0,2.3.3 and up
Pain Tracker & Diary,MEDICAL,4.3,3,4.6,100.0,Paid,2.99,Everyone,"January 2, 2018",1.50,4.1 and up
Whist - Tinnitus Relief,MEDICAL,4.1,12,5.1,1000.0,Paid,1.99,Everyone,"March 2, 2017",1.2,4.1 and up
Critical Care Paramedic Review,MEDICAL,4.4,17,1.8,1000.0,Paid,9.99,Everyone 10+,"May 14, 2018",2.0.5,4.4W and up
"End Anxiety Pro - Stress, Panic Attack Help",MEDICAL,4.2,33,53.0,1000.0,Paid,3.99,Everyone,"May 8, 2018",2.29,4.2 and up
Acupuncture Assistant,MEDICAL,4.5,492,39.0,10000.0,Paid,7.99,Everyone,"April 13, 2018",4.4.5,4.1 and up
InfantRisk Center HCP,MEDICAL,2.6,41,14.0,1000.0,Paid,9.99,Everyone,"May 6, 2015",1.3.4,2.3.3 and up
EMT Tutor NREMT-B Study Guide,MEDICAL,4.6,625,8.4,10000.0,Paid,3.99,Everyone,"January 8, 2017",2.1,2.1 and up
Hospitalist Handbook,MEDICAL,4.8,12,18.0,1000.0,Paid,19.99,Everyone,"June 5, 2017",6.0.4,4.1 and up
PTA Content Master,MEDICAL,4.2,64,41.0,1000.0,Paid,29.99,Everyone,"December 22, 2015",2.1,2.2 and up
Navi Radiography Pro,MEDICAL,4.7,11,100.0,500.0,Paid,15.99,Everyone,"January 14, 2018",1.2.0,4.0.3 and up
Nursing Care Plan NANDA Tables,MEDICAL,3.0,4,3.4,500.0,Paid,0.99,Everyone,"May 9, 2017",1.0,2.3.3 and up
A Manual of Acupuncture,MEDICAL,3.5,214,68.0,1000.0,Paid,33.99,Everyone,"October 2, 2017",2.1.35,4.0 and up
palmPEDi: Pediatric Tape,MEDICAL,4.6,66,2.6,5000.0,Paid,0.99,Everyone,"December 2, 2013",4.1,3.2 and up
GoodRx Drug Prices and Coupons,MEDICAL,4.8,59158,11.0,1000000.0,Free,0.0,Everyone,"July 26, 2018",5.4.8,4.1 and up
FollowMyHealth®,MEDICAL,4.6,73118,37.0,1000000.0,Free,0.0,Everyone,"May 10, 2018",3.3,4.4 and up
Ovia Pregnancy Tracker & Baby Countdown Calendar,MEDICAL,4.8,102858,9.8,1000000.0,Free,0.0,Everyone,"August 3, 2018",2.2.4,4.3 and up
Teladoc Member,MEDICAL,4.0,2094,23.0,500000.0,Free,0.0,Everyone,"July 26, 2018",3.19,4.3 and up
myAir™ for Air10™ by ResMed,MEDICAL,3.7,236,18.0,50000.0,Free,0.0,Everyone,"July 25, 2018",1.1.0.0.1487,5.0 and up
Blood Pressure,MEDICAL,4.2,33033,7.4,5000000.0,Free,0.0,Everyone,"July 24, 2018",3.27.3,4.1 and up
Pregnancy Week By Week,MEDICAL,4.8,78825,11.0,1000000.0,Free,0.0,Everyone,"August 2, 2018",1.2.16,4.1 and up
BioLife Plasma Services,MEDICAL,3.5,250,23.0,100000.0,Free,0.0,Everyone,"July 9, 2018",1.2.0,4.4 and up
OneTouch Reveal,MEDICAL,3.9,6266,34.0,500000.0,Free,0.0,Everyone,"May 22, 2018",3.5,5.1 and up
To,MEDICAL,4.2,22,15.0,10000.0,Free,0.0,Everyone,"May 30, 2018",Varies with device,Varies with device
Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53743,13.0,1000000.0,Free,0.0,Everyone,"July 27, 2018",Varies with device,4.3 and up
Anthem Anywhere,MEDICAL,2.7,2657,24.0,500000.0,Free,0.0,Everyone,"July 27, 2018",8.0.226,4.4 and up
Blood Donor,MEDICAL,4.2,4476,20.0,500000.0,Free,0.0,Everyone,"July 31, 2018",1.6.2,4.1 and up
My Calendar - Period Tracker,MEDICAL,4.7,156410,14.0,5000000.0,Free,0.0,Everyone,"August 3, 2018",5.9.6,4.1 and up
Youper - AI Therapy,MEDICAL,4.6,2006,69.0,50000.0,Free,0.0,Everyone,"August 3, 2018",6.02.000,6.0 and up
Zocdoc: Find Doctors & Book Appointments,MEDICAL,4.5,6099,38.0,500000.0,Free,0.0,Everyone,"July 31, 2018",3.18.2,4.3 and up
1800 Contacts - Lens Store,MEDICAL,4.7,23160,26.0,1000000.0,Free,0.0,Everyone,"July 27, 2018",7.4.1,5.0 and up
Blood Pressure Log - MyDiary,MEDICAL,4.7,8348,2.6,500000.0,Free,0.0,Everyone,"April 13, 2018",1.4.6,4.0 and up
PulsePoint Respond,MEDICAL,4.5,7837,21.0,100000.0,Free,0.0,Everyone,"July 31, 2018",2.4,4.1 and up
Ovia Parenting & Baby Development Tracker,MEDICAL,4.7,6185,38.0,100000.0,Free,0.0,Everyone,"August 3, 2018",1.2.0,4.3 and up
MyQuest for Patients,MEDICAL,4.0,3803,16.0,100000.0,Free,0.0,Everyone,"March 13, 2018",2.17,4.0 and up
OptumRx,MEDICAL,3.4,1838,21.0,100000.0,Free,0.0,Everyone,"July 2, 2018",2.11.0,4.0.3 and up
CVS Caremark,MEDICAL,3.5,3707,10.0,500000.0,Free,0.0,Everyone,"July 28, 2018",4.36,4.4 and up
fred's Pharmacy,MEDICAL,3.0,315,22.0,100000.0,Free,0.0,Everyone,"October 10, 2017",1.0.02,4.0 and up
Ada - Your Health Guide,MEDICAL,4.7,87418,14.0,1000000.0,Free,0.0,Everyone,"July 16, 2018",2.25.0,4.4 and up
mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36.0,1000000.0,Free,0.0,Everyone,"August 6, 2018",3.52.1,5.0 and up
ClearCareGo Caregiver,MEDICAL,4.2,1746,16.0,50000.0,Free,0.0,Everyone,"July 25, 2018",2.1.3,4.1 and up
Pregnancy Calculator and Tracker app,MEDICAL,4.8,69126,61.0,1000000.0,Free,0.0,Everyone,"June 1, 2018",2.6.1,4.1 and up
All Mental disorders,MEDICAL,4.5,453,11.0,100000.0,Free,0.0,Everyone,"July 7, 2017",1.1,4.0.3 and up
DreamMapper,MEDICAL,4.2,10710,8.5,100000.0,Free,0.0,Everyone,"July 3, 2018",2.15,5.0 and up
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37.0,100000.0,Free,0.0,Everyone,"June 21, 2018",3.3.0,4.4 and up
MoodSpace,MEDICAL,4.5,503,22.0,50000.0,Free,0.0,Everyone,"June 10, 2018",3.2.4,5.0 and up
Pill Identifier and Drug list,MEDICAL,4.0,488,17.0,100000.0,Free,0.0,Everyone,"August 1, 2018",3.8,4.1 and up
HealtheLife,MEDICAL,3.6,190,7.7,100000.0,Free,0.0,Everyone,"January 2, 2018",2.4.0,4.4 and up
SonicCloud: Hearing App,MEDICAL,4.4,15,39.0,1000.0,Free,0.0,Everyone,"July 19, 2018",1.16.0,4.1 and up
Migraine Buddy - The Migraine and Headache tracker,MEDICAL,4.7,26862,30.0,500000.0,Free,0.0,Everyone,"June 25, 2018",25.3.1,4.0.3 and up
Period Tracker,MEDICAL,4.9,100082,3.7,1000000.0,Free,0.0,Everyone,"July 9, 2018",1.2.2,4.1 and up
LabCorp | Patient,MEDICAL,3.6,27,28.0,10000.0,Free,0.0,Everyone,"April 19, 2018",1.0.0,4.1 and up
Anatomy Learning - 3D Atlas,MEDICAL,4.5,72167,16.0,1000000.0,Free,0.0,Everyone,"July 18, 2018",2.0,4.1 and up
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20.0,1000.0,Free,0.0,Everyone,"June 11, 2018",1.1,4.1 and up
Moodpath - Depression & Anxiety Test,MEDICAL,4.6,6035,8.9,100000.0,Free,0.0,Everyone,"July 5, 2018",1.2.0,4.4 and up
Teach Me Anatomy,MEDICAL,4.7,9945,97.0,500000.0,Free,0.0,Everyone,"July 5, 2018",5.11,4.1 and up
Baritastic - Bariatric Tracker,MEDICAL,4.7,4318,12.0,100000.0,Free,0.0,Everyone,"July 26, 2018",1.3.185,4.1 and up
Brilliant Distinctions®,MEDICAL,2.8,78,72.0,50000.0,Free,0.0,Everyone,"June 27, 2018",2.2.12,4.4 and up
98point6,MEDICAL,4.6,47,21.0,10000.0,Free,0.0,Everyone,"August 2, 2018",1.7.1 (946),5.0 and up
MDLIVE: Talk to a Doctor 24/7,MEDICAL,3.4,650,27.0,100000.0,Free,0.0,Everyone,"July 23, 2018",4.23.0,4.4 and up
Super Ear,MEDICAL,4.0,3498,6.6,100000.0,Free,0.0,Everyone,"May 1, 2018",1.7.2,4.0 and up
VitusVet: Pet Health Care App,MEDICAL,4.8,3052,12.0,100000.0,Free,0.0,Everyone,"July 31, 2018",3.8.0,4.1 and up
Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9,100000.0,Free,0.0,Everyone,"October 17, 2016",1.2.2,4.0 and up
Dexcom G6,MEDICAL,3.0,45,20.0,5000.0,Free,0.0,Everyone,"July 16, 2018",1.2.3.2,6.0 and up
Nurse Grid,MEDICAL,4.5,1686,15.0,100000.0,Free,0.0,Everyone,"July 30, 2018",2.9,4.4 and up
Castlight Mobile,MEDICAL,3.7,529,26.0,100000.0,Free,0.0,Everyone,"July 30, 2018",4.4.7,5.0 and up
Sanford Guide:Antimicrobial Rx,MEDICAL,4.5,1388,3.3,100000.0,Free,0.0,Everyone,"July 3, 2018",2.1.11,4.1 and up
Davis's Drug Guide for Nurses,MEDICAL,4.5,572,44.0,50000.0,Free,0.0,Everyone,"July 13, 2018",4.3.2.315,4.4 and up
Vargo Anesthesia Mega App,MEDICAL,4.6,92,32.0,1000.0,Paid,79.99,Everyone,"June 18, 2018",19.0,4.0.3 and up
Monash Uni Low FODMAP Diet,MEDICAL,4.2,1135,12.0,100000.0,Paid,9.0,Everyone,"July 16, 2018",2.0.7,4.0 and up
mySugr: the blood sugar tracker made just for you,MEDICAL,4.6,21189,36.0,1000000.0,Free,0.0,Everyone,"August 6, 2018",3.52.1,5.0 and up
Tarascon Pharmacopoeia,MEDICAL,4.4,275,5.8,10000.0,Free,0.0,Everyone 10+,"March 16, 2018",3.16.4.1669,4.4 and up
Official NBSTSA CST Exam Prep,MEDICAL,4.4,2159,11.0,10000.0,Free,0.0,Everyone,"May 17, 2018",4.5.1,4.4 and up
EMT-B Pocket Prep,MEDICAL,4.5,2951,16.0,50000.0,Free,0.0,Everyone,"July 11, 2018",4.5.2,4.4 and up
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2921,25.0,100000.0,Paid,24.99,Everyone,"May 25, 2018",2018.5.47,5.0 and up
5-Minute Clinical Consult,MEDICAL,4.1,84,6.1,10000.0,Free,0.0,Everyone,"December 11, 2017",2.7.36,4.1 and up
"Pzizz - Sleep, Nap, Focus",MEDICAL,4.3,5521,22.0,100000.0,Free,0.0,Everyone,"July 1, 2018",4.9.6,4.1 and up
HESI A2 Pocket Prep,MEDICAL,4.3,2108,28.0,50000.0,Free,0.0,Everyone,"May 2, 2018",4.5.1,4.4 and up
Johns Hopkins Guides ABX...,MEDICAL,4.7,73,6.3,10000.0,Free,0.0,Everyone,"December 8, 2017",2.7.36,4.1 and up
ASCCP Mobile,MEDICAL,4.5,63,25.0,10000.0,Paid,9.99,Everyone,"October 3, 2016",2.1.1,2.2 and up
FP Notebook,MEDICAL,4.5,408,60.0,50000.0,Free,0.0,Everyone,"March 24, 2018",2.1.0.372,4.4 and up
Paramedic Protocol Provider,MEDICAL,4.5,171,20.0,10000.0,Paid,10.0,Everyone 10+,"September 21, 2017",1.8.3,4.1 and up
5 Minute Clinical Consult 2019 - #1 for 25 years,MEDICAL,4.2,33,8.0,10000.0,Free,0.0,Everyone,"May 2, 2018",2.6.2,4.2 and up
Open Sesame - Touch Free Control,MEDICAL,4.4,197,20.0,10000.0,Free,0.0,Everyone,"August 2, 2018",3.5.7,7.0 and up
Davis's Drug Guide,MEDICAL,3.9,272,6.4,50000.0,Free,0.0,Everyone,"December 11, 2017",2.7.36,4.1 and up
Deep Sleep and Relax Hypnosis,MEDICAL,4.2,4852,34.0,100000.0,Free,0.0,Everyone,"October 22, 2013",1.3,2.2 and up
2017 EMRA Antibiotic Guide,MEDICAL,4.4,12,3.8,1000.0,Paid,16.99,Everyone,"January 27, 2017",1.0.5,4.0.3 and up
EMT PASS,MEDICAL,3.4,51,2.4,1000.0,Paid,29.99,Everyone,"October 22, 2014",2.0.2,4.0 and up
Christella VoiceUp,MEDICAL,4.1,38,70.0,5000.0,Free,0.0,Everyone,"July 12, 2018",2.1.4,4.1 and up
Block Buddy,MEDICAL,4.0,15,5.0,1000.0,Paid,14.99,Everyone,"August 1, 2018",7.6.14,4.0 and up
Complete Anatomy for Android,MEDICAL,4.1,90,21.0,1000.0,Free,0.0,Everyone,"July 11, 2018",1.0.0,7.0 and up
GlassesOff,MEDICAL,3.5,1288,38.0,100000.0,Free,0.0,Everyone,"July 10, 2018",1.0.0.10,3.0 and up
e-Anatomy,MEDICAL,4.0,1545,74.0,100000.0,Free,0.0,Everyone,"July 30, 2018",4.8.2,4.0.3 and up
EMT Review Plus,MEDICAL,4.5,199,1.8,10000.0,Paid,11.99,Everyone,"June 27, 2018",3.0.5,4.4W and up
Registered Dietitian Pocket Prep,MEDICAL,4.3,283,12.0,5000.0,Free,0.0,Everyone,"July 12, 2018",4.5.3,4.4 and up
Paramedic Pocket Prep,MEDICAL,4.3,460,13.0,10000.0,Free,0.0,Everyone,"July 12, 2018",4.5.2,4.4 and up
Pedi STAT,MEDICAL,4.6,129,2.9,10000.0,Paid,5.49,Everyone,"April 6, 2018",3.0.1.0,4.1 and up
AnatomyMapp,MEDICAL,4.1,80,48.0,5000.0,Paid,14.99,Everyone,"November 5, 2013",1.0,3.0 and up
Diabetes & Diet Tracker,MEDICAL,4.6,395,19.0,1000.0,Paid,9.99,Everyone,"July 16, 2018",6.5.1,5.0 and up
A Manual of Acupuncture,MEDICAL,3.5,214,68.0,1000.0,Paid,33.99,Everyone,"October 2, 2017",2.1.35,4.0 and up
5 Minute Veterinary Consult: Canine & Feline,MEDICAL,2.3,17,6.8,1000.0,Free,0.0,Everyone,"March 29, 2018",2.6,4.2 and up
Wide address pocket prep,MEDICAL,4.5,513,12.0,5000.0,Free,0.0,Everyone,"July 11, 2018",4.5.2,4.4 and up
Nursing Central,MEDICAL,4.3,168,5.8,10000.0,Free,0.0,Everyone,"January 29, 2018",2.7.38,4.1 and up
PTA Content Master,MEDICAL,4.2,64,41.0,1000.0,Paid,29.99,Everyone,"December 22, 2015",2.1,2.2 and up
"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25.0,10000.0,Paid,24.99,Everyone,"August 11, 2017",7.1.17,4.4 and up
Tinnitus Alleviator,MEDICAL,3.1,82,42.0,5000.0,Free,0.0,Everyone,"December 23, 2017",1.6.17,4.1 and up
"Cardiac diagnosis (heart rate, arrhythmia)",MEDICAL,4.4,8,6.5,100.0,Paid,12.99,Everyone,"July 25, 2018",7,3.0 and up
PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13.0,1000.0,Free,0.0,Everyone,"July 12, 2018",4.5.2,4.4 and up
Dialysis of Drugs,MEDICAL,2.9,92,1.5,10000.0,Free,0.0,Everyone,"June 15, 2018",3.1-2018 – (13),4.0 and up
abeoCoder,MEDICAL,3.1,83,3.2,10000.0,Free,0.0,Everyone,"July 30, 2018",6.6,4.1 and up
Saunders Comprehensive Review NCLEX-PN Examination,MEDICAL,3.7,3,7.7,5000.0,Free,0.0,Everyone,"July 16, 2018",2.7.6,5.0 and up
LTC AS Legal,MEDICAL,4.0,6,1.3,100.0,Paid,39.99,Everyone,"April 4, 2018",3.0.1,4.1 and up
Lippincott Nursing Advisor,MEDICAL,3.8,343,26.0,50000.0,Free,0.0,Everyone,"May 1, 2018",3.3.1,4.1 and up
Medical ID - In Case of Emergency (ICE),MEDICAL,4.6,717,5.4,5000.0,Paid,5.99,Everyone,"May 31, 2018",6.5.0,5.0 and up
Official NBSTSA CSFA Exam Prep,MEDICAL,4.4,137,11.0,1000.0,Free,0.0,Everyone,"May 17, 2018",4.5.1,4.4 and up
IBM Micromedex Drug Info,MEDICAL,3.8,206,9.5,10000.0,Paid,2.99,Everyone,"April 25, 2018",1.17.0,4.0 and up
Hospitalist Handbook,MEDICAL,4.8,12,18.0,1000.0,Paid,19.99,Everyone,"June 5, 2017",6.0.4,4.1 and up
JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9,500.0,Free,0.0,Everyone,"July 21, 2018",1.1,4.0.3 and up
Sway Medical,MEDICAL,5.0,3,22.0,100.0,Free,0.0,Everyone,"July 25, 2018",3.0.0,5.0 and up
Exposure Ed,MEDICAL,3.0,2,16.0,500.0,Free,0.0,Everyone,"July 17, 2018",1.2.9,4.4 and up
Nucleus Smart,MEDICAL,3.7,20,19.0,1000.0,Free,0.0,Everyone,"June 27, 2018",1.830.0.564-(e405bb2),5.0 and up
Cochrane Library,MEDICAL,3.7,3,10.0,100.0,Free,0.0,Everyone,"July 17, 2018",1.5.0,4.1 and up
Labs on Demand,MEDICAL,5.0,1,22.0,10.0,Free,0.0,Everyone,"August 3, 2018",1.2,4.2 and up
Dermatology Atlas (Colored & Illustrative),MEDICAL,5.0,3,20.0,100.0,Free,0.0,Everyone,"July 19, 2018",1.0,4.1 and up
Tablet Reminder,MEDICAL,5.0,4,2.5,5.0,Free,0.0,Everyone,"August 3, 2018",1.0,4.1 and up
Galaxies of Hope,MEDICAL,5.0,2,24.0,50.0,Free,0.0,Everyone,"July 27, 2018",1.0,4.1 and up
KBA-EZ Health Guide,MEDICAL,5.0,4,25.0,1.0,Free,0.0,Everyone,"August 2, 2018",1.0.72,4.0.3 and up
FoothillsVet,MEDICAL,5.0,2,29.0,50.0,Free,0.0,Everyone,"July 11, 2018",300000.1.11,4.0.3 and up
PrimeDelivery,MEDICAL,5.0,3,53.0,10.0,Free,0.0,Everyone,"July 13, 2018",0.1,4.1 and up
You're an Anime,MEDICAL,5.0,2,83.0,10.0,Free,0.0,Everyone,"July 12, 2018",1.0,5.0 and up
Anatomy & Physiology Vocabulary Exam Review App,MEDICAL,5.0,1,4.6,5.0,Free,0.0,Everyone,"August 2, 2018",2.0,4.0 and up
CT Scan Cross Sectional Anatomy,MEDICAL,4.3,10,46.0,100.0,Free,0.0,Everyone,"July 19, 2018",5.0.16,4.1 and up
VetCode,MEDICAL,4.9,28,5.7,5000.0,Free,0.0,Everyone,"July 7, 2018",1.0,4.4 and up
NCLEX Multi-topic Nursing Exam Review-Quiz & notes,MEDICAL,5.0,1,4.2,10.0,Free,0.0,Everyone,"July 24, 2018",1.0,4.0.3 and up
Pediatric Nursing,MEDICAL,4.9,14,7.0,100.0,Free,0.0,Everyone,"July 13, 2018",PN.1.0,4.0.3 and up
Interpret Chest X-Ray With 100 Cases,MEDICAL,4.6,5,11.0,100.0,Free,0.0,Everyone,"August 3, 2018",1.0,4.1 and up
Basics of Orthopaedics,MEDICAL,5.0,1,5.6,10.0,Free,0.0,Everyone,"July 27, 2018",1.0,4.1 and up
Familyfirst Messenger,MEDICAL,4.0,1,3.3,10.0,Free,0.0,Everyone,"July 12, 2018",0.1.2,4.4 and up
Clinic Doctor EHr,MEDICAL,5.0,2,7.1,5.0,Free,0.0,Everyone,"August 3, 2018",1.0.51.0.3,8.0 and up
Teladoc Member,MEDICAL,4.0,2094,23.0,500000.0,Free,0.0,Everyone,"July 26, 2018",3.19,4.3 and up
Anthem BC Anywhere,MEDICAL,2.6,496,24.0,100000.0,Free,0.0,Everyone,"July 27, 2018",8.0.226,4.4 and up
Ada - Your Health Guide,MEDICAL,4.7,87418,14.0,1000000.0,Free,0.0,Everyone,"July 16, 2018",2.25.0,4.4 and up
Ovia Fertility Tracker & Ovulation Calculator,MEDICAL,4.8,53747,13.0,1000000.0,Free,0.0,Everyone,"July 27, 2018",Varies with device,4.3 and up
My Cancer Coach,MEDICAL,4.3,44,34.0,10000.0,Free,0.0,Everyone,"April 12, 2018",3.4.0.10,4.0.3 and up
IHSS Help,MEDICAL,4.7,10,4.3,1000.0,Free,0.0,Everyone,"June 5, 2018",1.0,5.0 and up
mobileRx Pharmacy,MEDICAL,2.5,124,43.0,10000.0,Free,0.0,Everyone,"January 13, 2017",3.0.2,3.0 and up
Youper - AI Therapy,MEDICAL,4.6,2014,69.0,50000.0,Free,0.0,Everyone,"August 3, 2018",6.02.000,6.0 and up
MoodSpace,MEDICAL,4.5,503,22.0,50000.0,Free,0.0,Everyone,"June 10, 2018",3.2.4,5.0 and up
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20.0,1000.0,Free,0.0,Everyone,"June 11, 2018",1.1,4.1 and up
BURST Professionals,MEDICAL,4.5,11,25.0,1000.0,Free,0.0,Everyone,"January 17, 2018",1.0.7,4.2 and up
LactMed,MEDICAL,4.3,573,2.0,100000.0,Free,0.0,Everyone,"June 1, 2017",3.1,3.0 and up
ScriptSave WellRx Rx Discounts,MEDICAL,3.8,700,37.0,100000.0,Free,0.0,Everyone,"June 21, 2018",3.3.0,4.4 and up
Blue CareOnDemand,MEDICAL,4.4,163,40.0,10000.0,Free,0.0,Everyone,"June 29, 2018",10.4.1.015_05,4.0.3 and up
PulsePoint AED,MEDICAL,4.5,330,17.0,50000.0,Free,0.0,Everyone,"July 31, 2018",1.12,4.0.3 and up
All Mental disorders,MEDICAL,4.5,453,11.0,100000.0,Free,0.0,Everyone,"July 7, 2017",1.1,4.0.3 and up
Deaf Interpreter,MEDICAL,3.8,24,4.4,1000.0,Free,0.0,Everyone,"September 26, 2017",5.51,3.0 and up
Nurse Grid,MEDICAL,4.5,1686,15.0,100000.0,Free,0.0,Everyone,"July 30, 2018",2.9,4.4 and up
High Blood Pressure Symptoms,MEDICAL,4.0,531,2.3,100000.0,Free,0.0,Everyone,"January 18, 2015",1.0,3.0 and up
MedStar eVisit,MEDICAL,4.5,20,40.0,5000.0,Free,0.0,Everyone,"April 10, 2018",10.4.1.000_00,4.0.3 and up
Blood Pressure(BP) Diary,MEDICAL,3.7,3596,8.4,1000000.0,Free,0.0,Everyone,"July 18, 2018",4.0.9,4.0.3 and up
REDCap Mobile App,MEDICAL,4.3,56,11.0,10000.0,Free,0.0,Everyone,"July 31, 2018",3.0.8,4.3 and up
JH Blood Pressure Monitor,MEDICAL,3.7,9,2.9,500.0,Free,0.0,Everyone,"July 21, 2018",1.1,4.0.3 and up
